level_0,index,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,default_time,payoff_time,status_time
33,35482,3694,60,24,27,144,69397.16,34.08407647,4.63,4.86,189.82,2.836358176,0,0,1,0,617,90,4.63,0,0,0
13,458452,36461,26,10,13,131,242069.05,56.71957836,10.125,3.63,225.1,2.151364883,0,1,0,0,621,95,0,1,0,1
18,35424,3690,45,24,27,144,267325.96,111.9483729,4.52,4.86,154.87,1.639154926,0,0,1,0,641,80,8.69,1,0,1
34,35401,3688,60,24,26,144,115438.48,86.39549883,7.125,4.86,189.82,2.836358176,0,0,1,0,695,80,7.125,0,0,0
34,35345,3684,60,24,26,144,114940.58,86.02286469,5.51,4.86,189.82,2.836358176,0,0,1,0,596,80,5.51,0,0,0
27,458327,36452,39,10,12,130,129039.32,65.56351132,7.8,3.63,158.16,-0.241080652,0,1,0,0,608,80,0,1,0,1
19,35301,3682,45,24,26,145,530928.2,118.5570156,4.2,4.86,154.87,1.639154926,0,1,0,0,644,80,7.625,1,0,1
29,458294,36450,60,29,31,200,239789.44,80.76231751,2,5.03,189.82,2.836358176,0,0,1,0,681,85,2,0,0,0
33,35279,3680,60,23,27,144,87920.48,97.88939756,6,4.39,189.82,2.836358176,0,0,1,0,602,95,6,0,0,0
20,35218,3675,47,24,27,144,162742.53,110.6541987,6.75,4.86,149.58,1.668182319,0,0,1,0,517,75,9.95,1,0,1
17,35197,3674,44,24,27,144,159422.37,104.59419,5.04,4.86,150.91,1.875514938,0,1,0,0,553,70.8,5.04,1,0,1
22,35177,3671,49,24,27,144,172169.38,121.2834513,9.15,4.86,154.94,2.456633821,0,0,1,0,583,90,9.15,1,0,1
47,458216,36439,60,10,13,131,140497.21,54.57500401,7.1,3.63,189.82,2.836358176,0,1,0,0,634,90,0,0,0,0
11,35140,3668,39,24,28,144,224440.7,115.1208685,5.63,4.86,158.16,-0.241080652,0,0,1,0,613,80,5.63,1,0,1
34,35105,3664,60,24,26,144,252171.17,67.87124647,2.025,4.86,189.82,2.836358176,0,0,1,0,707,68.5,6.15,0,0,0
34,35070,3663,60,23,26,143,314964.4,86.63780548,2,4.39,189.82,2.836358176,0,0,1,0,696,80,5.99,0,0,0
11,35024,3660,37,23,26,143,116675.03,143.0833195,11.375,4.39,153.35,-4.146710947,0,0,1,0,682,100,10.615,1,0,1
34,35012,3659,60,23,26,144,152587.29,104.9311283,7.5,4.39,189.82,2.836358176,0,0,1,0,676,100,9.65,0,0,0
34,34961,3656,60,23,26,144,199522.88,78.24584596,8.3,4.39,189.82,2.836358176,0,0,1,1,663,73.8,8.3,0,0,0
17,458044,36420,45,26,28,146,99016.93,111.5649932,8.14,4.64,154.87,1.639154926,0,0,0,1,664,80,8.14,1,0,1
34,34889,3649,60,24,26,144,149054.93,83.26413103,10.49,4.86,189.82,2.836358176,1,0,0,1,631,76.2,10.49,0,0,0
34,34854,3648,60,23,26,144,112710.85,42.50489381,2,4.39,189.82,2.836358176,0,0,1,0,629,75,0,0,0,0
34,34819,3647,60,24,26,144,370908.17,85.72693536,2,4.86,189.82,2.836358176,0,0,1,0,628,80,0,0,0,0
34,34784,3646,60,24,26,144,25888.34,19.31382054,2,4.86,189.82,2.836358176,0,0,1,0,628,95,8.45,0,0,0
19,34742,3643,45,24,26,144,365409.52,157.5907769,2,4.86,154.87,1.639154926,0,0,1,0,625,100,2,1,0,1
46,457977,36411,60,11,14,72,14919.7,13.469098,6.3,3.83,189.82,2.836358176,0,0,1,0,713,68.7,6.3,0,0,0
14,34663,3637,40,24,26,144,63797.49,120.2386833,11.05,4.86,156.21,1.585965512,0,0,1,0,612,85,11.05,1,0,1
19,34683,3638,45,23,26,144,147789.22,140.8767021,2.5,4.39,154.87,1.639154926,0,1,0,0,612,80,2.5,1,0,1
47,457895,36406,60,10,13,130,77576.97,57.224439,7.85,3.63,189.82,2.836358176,0,0,1,0,659,95,7.85,0,0,0
16,457847,36405,29,10,13,130,82777.79,61.38208911,8.05,3.63,217.37,1.69296867,0,0,1,0,706,100,8.05,1,0,1
34,34641,3635,60,24,26,144,215599.82,114.1167125,9.25,4.86,189.82,2.836358176,0,0,1,0,605,100,9.25,0,0,0
21,34606,3634,47,24,26,144,97742.14,115.1244683,9.39,4.86,149.58,1.668182319,0,0,1,0,604,80,9.39,1,0,1
34,34584,3633,60,24,26,144,183511.18,54.07837231,2,4.86,189.82,2.836358176,0,0,1,0,604,52.5,0,0,0,0
34,34523,3626,60,24,26,144,310266.84,94.98132505,8.75,4.86,189.82,2.836358176,0,0,1,0,581,88.3,8.75,0,0,0
11,457730,36392,36,22,25,143,261539.51,110.7297926,7,4.34,151.48,-3.516567987,0,0,1,1,712,80,7,1,0,1
29,457718,36391,60,29,31,150,297899.04,90.77127247,6.375,5.03,189.82,2.836358176,0,0,1,0,631,79.4,8.44,1,0,1
33,34469,3617,59,24,26,144,323401.48,77.12345446,6,4.86,187.65,2.443647565,0,0,1,0,540,70,6,1,0,1
20,34407,3611,46,24,26,167,160282.93,119.7864644,2,4.86,155.61,1.175909032,0,1,0,0,660,80,2,1,0,1
48,457594,36375,60,10,12,130,265308.05,40.3840814,7.6,3.63,189.82,2.836358176,0,0,1,0,629,66.7,0,0,0,0
22,457545,36374,34,10,12,130,94605.12,65.81744989,12,3.63,173.35,-0.314447747,0,0,1,0,522,85,0,1,0,1
23,34351,3605,49,24,26,144,71501.05,121.4847026,7.75,4.86,154.94,2.456633821,0,0,1,0,730,89.3,7.75,1,0,1
15,457514,36372,27,10,12,130,62903.91,45.30173772,10.875,3.63,222.39,2.361721716,0,0,1,0,630,75.1,0,1,0,1
11,34324,3603,37,24,26,144,178136.7,91.14115008,8,4.86,153.35,-4.146710947,0,0,1,0,548,64.1,8,1,0,1
22,457495,36370,53,29,31,190,360347.56,102.8006493,2,5.03,173.17,0.892996155,0,0,1,0,625,85,7.1,1,0,1
46,457469,36368,60,11,14,132,54516.43,54.44558717,8.55,3.83,189.82,2.836358176,0,0,0,0,623,85,8.55,0,0,0
34,34258,3593,60,24,26,145,229394.22,84.49938877,4.25,4.86,189.82,2.836358176,0,0,1,1,705,80,4.25,0,0,0
26,34223,3592,52,24,26,144,164849.51,115.0969396,7.25,4.86,161.13,1.081049418,0,0,1,0,644,90,7.25,1,0,1
38,457373,36359,60,20,22,140,191701.91,71.8517872,6.35,4.5,189.82,2.836358176,0,0,1,0,677,80,6.35,0,0,0
23,34176,3587,49,23,26,144,65035.9,116.4331077,3.95,4.39,154.94,2.456633821,0,0,1,0,547,80,8.8,1,0,1
40,457317,36353,60,17,20,138,184591.69,67.90960667,4.375,4.62,189.82,2.836358176,0,0,1,0,634,80,6.4,0,0,0
19,457276,36352,39,17,20,138,230003.66,77.89987239,5.45,4.62,158.16,-0.241080652,0,0,1,0,661,75,5.45,1,0,1
41,457256,36351,55,11,14,132,66546.56,45.33203924,7.5,3.83,180.07,2.422274869,0,0,1,1,594,66,0,1,0,1
36,457196,36348,60,21,24,81,48860.99,41.80561322,5.75,3.94,189.82,2.836358176,0,0,1,1,640,80,5.75,0,0,0
12,34127,3579,38,23,26,144,107640.27,123.3171208,9.6,4.39,158.77,-3.339549297,0,0,1,0,548,90,9.6,1,0,1
34,34100,3575,60,23,26,145,198938.82,56.74717788,2,4.39,189.82,2.836358176,0,0,1,0,681,61,2,0,0,0
14,34061,3572,40,23,26,144,156207.39,75.67573557,7.503,4.39,156.21,1.585965512,0,0,1,0,593,53.2,7.503,1,0,1
14,33978,3566,40,24,26,144,632442.83,112.6728906,7.3,4.86,156.21,1.585965512,0,0,1,0,603,80,7.3,1,0,1
36,457045,36332,60,21,24,81,74103.31,37.92385277,5.75,3.94,189.82,2.836358176,0,1,0,1,765,75,5.75,0,0,0
16,33942,3561,42,24,26,144,109701.78,106.9882239,6.744,4.86,161,3.02949864,0,0,1,0,639,80,7.3,1,0,1
18,33925,3560,44,24,26,144,345428.53,121.9421755,4.247,4.86,150.91,1.875514938,0,0,1,0,674,80,7.25,1,0,1
18,33901,3558,44,24,26,144,221125.58,122.5317455,5.17,4.86,150.91,1.875514938,0,1,0,0,622,80,5.17,1,0,1
21,33875,3555,47,23,26,201,145117.72,107.1094363,2,4.39,149.58,1.668182319,0,0,1,0,607,80,2,1,0,1
33,33850,3553,60,23,27,144,52452.31,65.24408602,6.591,4.39,189.82,2.836358176,0,0,1,0,520,53.2,6.591,0,0,0
13,456878,36314,26,10,13,130,86048.58,54.07145196,9.5,3.63,225.1,2.151364883,0,0,1,0,542,90,0,1,0,1
13,33766,3543,39,23,26,144,69518.69,137.7680588,10.875,4.39,158.16,-0.241080652,0,0,1,0,617,100,10.875,1,0,1
47,456853,36311,60,11,13,131,62592.1,57.88033613,8.55,3.83,189.82,2.836358176,0,0,1,0,628,90,0,0,0,0
18,33736,3540,44,23,26,144,299858.24,117.5827395,7.375,4.39,150.91,1.875514938,0,1,0,0,688,80,7.375,1,0,1
46,456778,36305,60,11,14,132,88404.3,56.11615721,7.75,3.83,189.82,2.836358176,0,0,1,0,692,90,7.75,0,0,0
34,33678,3533,60,23,26,144,56079.88,78.98850383,6.875,4.39,189.82,2.836358176,0,0,1,0,804,80,6.875,0,0,0
14,33636,3529,40,23,26,144,176869.6,91.39239086,7.94,4.39,156.21,1.585965512,0,1,0,0,553,65,7.94,1,0,1
15,33621,3528,41,23,26,143,149034.1,70.2264854,7.59,4.39,161.06,2.682496806,0,1,0,0,607,51.3,7.59,1,0,1
22,456643,36290,53,28,31,148,203584.54,81.4673568,2.2,4.65,173.17,0.892996155,0,0,1,0,686,80,2.2,1,0,1
13,456620,36289,44,28,31,148,372513.85,86.03612726,6.625,4.65,150.91,1.875514938,0,0,1,0,656,59.5,0,1,0,1
33,33563,3515,60,23,27,144,236560.42,59.09233264,5.99,4.39,189.82,2.836358176,0,1,0,0,683,65,5.99,0,0,0
15,456577,36285,46,28,31,148,97440.59,101.9022322,8.6,4.65,155.61,1.175909032,0,0,0,0,559,72.6,0,1,0,1
29,456561,36284,60,28,31,148,397833.41,85.22194229,2,4.65,189.82,2.836358176,0,0,1,0,632,87,0,0,0,0
29,456531,36283,60,28,31,148,99397.7,70.01120503,2,4.65,189.82,2.836358176,0,0,1,0,674,80,0,0,0,0
14,456501,36282,45,28,31,148,226392.34,115.5102129,6.89,4.65,154.87,1.639154926,0,0,1,0,615,85,0,1,0,1
12,456486,36281,43,28,31,148,245095.46,111.3033873,7.225,4.65,156.04,2.694110549,0,0,1,0,619,80,0,1,0,1
21,456473,36280,52,28,31,148,465050.86,126.8016166,2,4.65,161.13,1.081049418,0,0,1,0,596,85,0,1,0,1
29,456448,36278,60,28,31,149,80100.01,57.60399025,4.75,4.65,189.82,2.836358176,0,0,1,0,546,52.2,4.75,0,0,0
34,33497,3509,60,23,26,144,45211.64,75.47678151,4.337,4.39,189.82,2.836358176,0,0,1,0,563,71.4,4.337,0,0,0
29,456403,36275,60,28,31,148,191305.76,98.35157799,2,4.65,189.82,2.836358176,0,0,1,0,662,80,0,0,0,0
29,456373,36274,60,28,31,148,88401.94,66.15592341,8.36,4.65,189.82,2.836358176,1,0,0,0,613,80,8.36,0,0,0
11,33446,3505,37,23,26,143,159699.66,116.4840231,3.95,4.39,153.35,-4.146710947,0,1,0,0,659,80,6.375,1,0,1
29,456319,36270,60,28,31,148,98929.83,73.86255827,2,4.65,189.82,2.836358176,0,0,1,0,607,85,0,1,0,1
24,456289,36269,55,28,31,148,190689.46,89.86901099,3,4.65,180.07,2.422274869,0,0,1,0,639,73.4,0,1,0,1
22,456264,36268,53,28,31,148,558112.69,121.0219439,2,4.65,173.17,0.892996155,0,0,1,0,652,90,0,1,0,1
29,456241,36267,60,28,31,148,270560.46,99.39912373,2,4.65,189.82,2.836358176,0,0,1,0,620,95,0,1,0,1
29,456208,36265,60,28,31,148,67064.2,81.74954745,6.6,4.65,189.82,2.836358176,0,0,0,0,674,79,6.6,0,0,0
35,33349,3493,60,22,25,142,367955.81,78.54148193,6,4.34,189.82,2.836358176,0,0,0,0,781,80,5.99,0,0,0
14,456125,36258,45,28,31,137,418299.82,115.208335,7,4.65,154.87,1.639154926,0,0,1,0,656,80,0,1,0,1
15,456082,36252,46,28,31,148,60541.41,125.6830948,9.55,4.65,155.61,1.175909032,0,0,1,0,577,90,0,1,0,1
27,456066,36251,58,28,31,148,142261.44,89.67563988,7.775,4.65,188.37,2.868593825,0,0,1,0,659,80,7.775,0,0,0
18,455999,36247,49,28,31,148,554757.12,117.3911293,6.5,4.65,154.94,2.456633821,0,0,0,0,610,80,0,1,0,1
17,455962,36243,48,28,31,148,143429.91,119.5222045,9.3,4.65,146.45,2.715902885,1,0,0,0,545,80,0,1,0,1
12,455936,36241,43,28,31,148,443200,112.6224045,6.75,4.65,156.04,2.694110549,0,0,1,0,677,80,0,1,0,1
29,455919,36239,60,27,31,148,61464.48,102.8725387,10.075,4.71,189.82,2.836358176,1,0,0,1,655,90,0,0,0,0
19,455875,36236,50,27,31,148,283175.72,100.3199167,2,4.71,158.94,2.366409899,0,0,0,0,556,71.4,0,1,0,1
16,455855,36235,47,28,31,148,63388.7,120.179035,11.8,4.65,149.58,1.668182319,0,0,1,0,520,82.3,0,1,0,1
17,33113,3458,42,23,25,143,463209.9,106.943526,7.95,4.39,161,3.02949864,0,0,0,0,740,80,7.95,1,0,1
47,455739,36224,60,10,13,130,56705.85,48.16374286,9.95,3.63,189.82,2.836358176,0,0,1,0,582,75.6,9.95,0,0,0
12,455691,36223,24,10,12,130,128557.89,48.27003816,10.25,3.63,223.75,3.121195089,0,0,1,0,551,80,0,1,0,1
35,33072,3452,60,23,25,143,69444.74,106.9627315,9.9,4.39,189.82,2.836358176,0,0,0,0,608,100,9.9,0,0,0
35,33021,3448,60,23,25,143,85961.08,89.72609043,8.35,4.39,189.82,2.836358176,0,0,1,0,613,85,8.35,0,0,0
16,455641,36215,45,26,29,146,119338.32,101.9918437,8.8,4.64,154.87,1.639154926,0,0,1,0,534,73.5,8.8,1,0,1
31,455624,36214,60,26,29,146,98324.16,99.65702288,9.55,4.64,189.82,2.836358176,0,0,1,1,636,95,9.55,0,0,0
23,32965,3444,48,23,25,143,188046.61,92.46294187,7.5,4.39,146.45,2.715902885,1,0,0,0,653,64.9,7.5,1,0,1
35,32931,3442,60,22,25,143,339410.48,85.18655586,7.3,4.34,189.82,2.836358176,1,0,0,0,592,80,7.3,0,0,0
31,455570,36210,60,26,29,146,448109.97,98.40663304,2,4.64,189.82,2.836358176,0,0,1,0,721,95,2,0,0,0
31,455525,36206,60,26,29,146,109549.12,61.8192181,6.625,4.64,189.82,2.836358176,1,0,0,0,622,55.2,6.625,0,0,0
13,455483,36204,42,26,29,146,231721.3,122.2558646,8.65,4.64,161,3.02949864,0,0,1,1,744,90,8.65,1,0,1
14,32843,3433,39,23,25,143,270687.33,113.3713553,4.5,4.39,158.16,-0.241080652,0,0,1,0,684,80,4.5,1,0,1
13,32821,3431,38,23,25,143,572415.53,110.048829,9,4.39,158.77,-3.339549297,0,0,1,0,729,80,6.95,1,0,1
28,32804,3429,53,23,25,143,273507.9,100.1396449,5.875,4.39,173.17,0.892996155,0,0,1,0,529,80,5.875,1,0,1
13,455444,36197,42,26,29,146,455151.21,135.3965077,5,4.64,161,3.02949864,0,0,1,0,616,90,8.25,1,0,1
11,32771,3427,36,23,25,143,120700,124.5203987,9.75,4.39,151.48,-3.516567987,0,0,1,0,580,85,8.85,1,0,1
17,455402,36195,46,26,29,146,53627.02,95.77157679,6,4.64,155.61,1.175909032,0,0,1,0,534,68.5,6,1,0,1
31,455383,36193,60,26,29,146,128621.62,39.6174731,2,4.64,189.82,2.836358176,0,0,1,0,689,90,2,0,0,0
14,455337,36189,43,26,29,146,306471.44,91.72390251,6.4,4.64,156.04,2.694110549,0,0,1,0,564,65,6.4,1,0,1
17,32725,3417,43,23,26,143,507278.73,109.3227275,8.4,4.39,156.04,2.694110549,0,0,1,0,624,78.8,8.4,1,0,1
12,455281,36184,41,26,29,146,396869.83,102.6910791,7.4,4.64,161.06,2.682496806,0,0,1,0,624,73.5,7.4,1,0,1
35,32669,3409,60,23,25,143,287076.02,83.90190654,6,4.39,189.82,2.836358176,0,0,1,0,671,80,6,0,0,0
31,455215,36175,60,26,29,146,360358.6,112.4715214,7.75,4.64,189.82,2.836358176,0,0,0,0,647,95,7.75,0,0,0
13,32612,3404,38,22,25,143,343433.56,105.3691444,7,4.34,158.77,-3.339549297,0,0,1,0,660,80,6.6,1,0,1
35,32598,3403,60,22,25,143,79250.93,82.2751894,8.5,4.34,189.82,2.836358176,0,0,0,1,784,80,8.5,0,0,0
31,455170,36168,60,26,29,146,112629.57,92.75203778,10.15,4.64,189.82,2.836358176,0,0,1,0,508,85,10.15,0,0,0
16,32549,3399,41,23,25,143,201681.97,126.8855419,4.875,4.39,161.06,2.682496806,1,0,0,0,645,90,4.875,1,0,1
17,32524,3395,42,22,25,143,291368.33,118.8780593,8,4.34,161,3.02949864,0,0,1,0,605,90,8,1,0,1
31,455073,36159,60,26,29,146,156050.46,41.13226129,3.375,4.64,189.82,2.836358176,0,0,0,0,691,80,7.775,0,0,0
14,455018,36155,43,26,29,146,116623.95,125.4580469,5.575,4.64,156.04,2.694110549,0,0,1,0,573,83,5.575,1,0,1
31,455001,36153,60,26,29,146,481443.44,98.43528565,3.464,4.64,189.82,2.836358176,0,0,1,0,588,80,3.464,0,0,0
31,454969,36152,60,26,29,146,324886.07,81.71145043,2,4.64,189.82,2.836358176,0,0,1,0,734,80,2,0,0,0
18,32416,3383,43,23,25,143,64464.89,117.5356396,10,4.39,156.04,2.694110549,0,0,1,0,542,85,10,1,0,1
21,32310,3377,46,22,25,143,359215.86,105.3473386,6.99,4.34,155.61,1.175909032,0,0,0,0,658,80,6.99,1,0,1
11,32322,3378,36,23,25,143,159124.11,134.7446285,9.25,4.39,151.48,-3.516567987,0,0,1,0,619,90,8.25,1,0,1
26,32385,3380,51,23,25,143,186981.89,104.6485529,3.75,4.39,158.6,1.269044263,0,0,1,0,656,80,3.75,1,0,1
35,32358,3379,60,22,25,143,88905,81.22194437,7.8,4.34,189.82,2.836358176,0,0,1,0,618,80,7.8,0,0,0
11,454918,36146,40,25,29,146,355299.61,111.3338859,7.49,5.15,156.21,1.585965512,0,0,0,0,634,80,7.49,1,0,1
16,454906,36145,45,25,29,146,48353.88,128.4596407,10.725,5.15,154.87,1.639154926,0,0,1,1,636,90,10.725,0,0,0
12,454843,36139,40,25,28,145,139145.15,82.21151962,10.2,5.15,156.21,1.585965512,0,0,1,0,502,57.1,10.2,1,0,1
32,454775,36133,60,25,28,145,194345.07,101.6159951,9.99,5.15,189.82,2.836358176,0,0,1,1,692,90,9.99,0,0,0
32,454742,36132,60,25,28,145,98232.32,71.40587518,2.5,5.15,189.82,2.836358176,0,0,1,0,601,80,2.5,0,0,0
34,32236,3363,60,23,26,143,84986.49,86.39467136,8.25,4.39,189.82,2.836358176,0,0,1,0,641,80,8.25,0,0,0
18,454707,36130,46,25,28,145,600966.83,127.5815254,7.3,5.15,155.61,1.175909032,0,0,0,0,620,90,7.3,1,0,1
32,454646,36121,60,25,28,145,203601.68,91.24794952,7.675,5.15,189.82,2.836358176,0,0,0,0,685,80,7.675,0,0,0
32,454611,36119,60,25,28,145,86604.52,84.62606002,2,5.15,189.82,2.836358176,1,0,0,0,502,85,2,0,0,0
21,454573,36117,49,25,28,145,131687.42,89.04796792,4.875,5.15,154.94,2.456633821,0,0,1,0,673,63.5,7.99,1,0,1
32,454528,36111,60,25,28,145,297982.13,82.61238456,3.414,5.15,189.82,2.836358176,0,0,1,0,691,90,3.414,0,0,0
22,32084,3340,47,22,25,143,238768.74,118.5005224,7.125,4.34,149.58,1.668182319,0,0,1,0,599,80,7.125,1,0,1
16,454464,36107,44,25,28,145,196649.35,117.9505173,8.35,5.15,150.91,1.875514938,0,0,0,0,591,82,8.35,1,0,1
28,454444,36105,56,25,28,145,74821.18,78.42126682,2.001,5.15,181.43,1.717052906,0,0,0,0,564,80,2.001,1,0,1
36,32043,3336,60,-7,24,113,112545.54,21.34056099,10.99,5.44,189.82,2.836358176,0,0,1,0,713,57.9,10.99,0,0,0
30,32000,3332,54,-40,24,54,53332.39,24.30584335,9.74,8.65,179.97,1.507358708,0,0,1,0,665,76,9.74,0,0,0
32,454401,36100,60,25,28,145,73129.96,93.84324467,6.292,5.15,189.82,2.836358176,0,0,1,0,599,80,6.292,0,0,0
35,31924,3326,59,-7,24,59,14046.49,14.4769047,8.95,5.44,187.65,2.443647565,0,0,1,0,746,80,8.95,0,0,0
34,31868,3322,60,22,26,142,87113.82,60.29824001,7.63,4.34,189.82,2.836358176,0,0,1,0,533,59.4,7.63,0,0,0
15,454322,36090,43,25,28,145,154841.07,124.7507254,6,5.15,156.04,2.694110549,0,0,1,0,582,90,8.938,1,0,1
11,454304,36088,39,25,28,145,494847.48,113.2817767,6,5.15,158.16,-0.241080652,0,0,1,0,630,80,7.99,1,0,1
20,454292,36087,47,24,27,145,143523.84,130.5111626,4.875,4.86,149.58,1.668182319,0,0,0,0,606,80,4.875,1,0,1
32,454267,36085,60,24,28,146,130849.33,28.69552069,2,4.86,189.82,2.836358176,0,0,1,0,703,80,6.95,0,0,0
20,454229,36082,47,24,27,145,112329.35,129.2526359,9.075,4.86,149.58,1.668182319,0,0,1,0,651,90,9.075,1,0,1
11,31783,3313,36,22,25,143,236479.66,118.7388432,9.25,4.34,151.48,-3.516567987,0,0,1,0,583,85,8.325,1,0,1
33,454202,36080,60,24,27,145,350593.85,99.58118082,7,4.86,189.82,2.836358176,0,0,0,0,518,90,7,0,0,0
35,31762,3310,60,22,25,143,154447.32,90.91506538,7.25,4.34,189.82,2.836358176,0,0,1,0,732,90,7.25,0,0,0
11,454167,36078,38,24,27,145,342500.2,125.3703098,7,4.86,158.77,-3.339549297,0,0,1,1,632,90,7.75,1,0,1
35,31726,3309,60,22,25,145,583597.62,57.98157033,2,4.34,189.82,2.836358176,0,0,1,0,608,60.9,6.95,0,0,0
16,454153,36076,44,25,28,145,63231.94,137.4151952,8.4,5.15,150.91,1.875514938,0,0,1,0,669,95,8.4,1,0,1
15,31670,3305,40,22,25,142,394210.22,112.7915295,3.75,4.34,156.21,1.585965512,0,0,1,0,749,85,3.75,1,0,1
35,31654,3304,60,22,25,143,126057.03,89.97136232,7.99,4.34,189.82,2.836358176,0,1,0,1,689,90,7.99,0,0,0
35,454107,36069,60,23,25,143,96319.47,72.64693407,8.7,4.39,189.82,2.836358176,0,0,1,0,508,70,8.7,0,0,0
11,31593,3298,36,22,25,143,245239.66,121.4330054,8.075,4.34,151.48,-3.516567987,0,0,1,0,607,85,8.075,1,0,1
26,454061,36065,51,23,25,143,101321.93,113.414121,7.2,4.39,158.6,1.269044263,0,0,1,0,654,90,7.2,1,0,1
35,454033,36063,60,23,25,143,288608.06,61.32592088,6.25,4.39,189.82,2.836358176,0,0,1,0,577,57.8,6.25,0,0,0
35,453988,36059,60,23,25,143,101782.42,81.54865759,7.015,4.39,189.82,2.836358176,0,0,1,0,627,79.5,7.015,0,0,0
13,453951,36057,38,23,25,143,93010.44,122.6405988,8.85,4.39,158.77,-3.339549297,1,0,0,0,677,90,8.85,1,0,1
24,31517,3288,49,22,25,145,388288.29,106.5172004,2,4.34,154.94,2.456633821,0,0,1,0,724,80,5.25,1,0,1
35,453933,36055,60,23,25,143,280445.27,83.02320566,6.25,4.39,189.82,2.836358176,0,0,1,0,720,82.3,6.25,0,0,0
35,31484,3286,60,22,25,102,38755.48,62.33500232,6.075,4.34,189.82,2.836358176,0,0,1,0,674,80,6.075,0,0,0
35,31427,3281,60,22,25,143,182634.01,82.08987696,8.35,4.34,189.82,2.836358176,0,1,0,0,520,79.9,8.35,0,0,0
35,31380,3279,60,22,25,143,387079.63,97.15074361,2.2,4.34,189.82,2.836358176,0,0,1,0,576,90,8.1,0,0,0
21,31344,3278,46,22,25,142,75766.78,109.9270889,7.9,4.34,155.61,1.175909032,0,0,1,0,609,84.1,7.9,1,0,1
11,31322,3277,36,22,25,143,539199.1,114.4809285,9.125,4.34,151.48,-3.516567987,0,0,1,0,736,80,6.65,1,0,1
35,31283,3272,60,22,25,142,268302.07,80.58869934,6.229,4.34,189.82,2.836358176,0,0,1,0,662,81.8,6.229,0,0,0
11,31244,3270,36,22,25,142,68873.11,124.7574485,8.75,4.34,151.48,-3.516567987,0,0,1,1,763,90,6.625,1,0,1
12,31216,3267,37,22,25,143,201409.23,123.7846892,9.125,4.34,153.35,-4.146710947,0,1,0,0,615,90,7.75,1,0,1
35,453777,36030,60,23,25,143,162791.28,59.51568486,6.25,4.39,189.82,2.836358176,0,0,1,0,576,60.7,6.25,0,0,0
16,31159,3256,41,22,25,143,192472.98,103.6194409,7.3,4.34,161.06,2.682496806,0,0,1,0,560,80,7.3,1,0,1
27,453686,36023,52,23,25,143,83761.73,96.13130963,8.6,4.39,161.13,1.081049418,0,0,0,0,557,75,8.6,1,0,1
25,31128,3253,50,22,25,143,477677.6,116.4065137,5,4.34,158.94,2.366409899,0,0,0,0,638,88,7.05,1,0,1
18,453636,36017,43,22,25,143,247169.09,118.4429401,7.275,4.34,156.04,2.694110549,0,0,0,1,631,90,7.275,1,0,1
35,453606,36014,60,23,25,143,49461.15,82.60399925,7.125,4.39,189.82,2.836358176,0,0,1,0,649,80,7.125,0,0,0
22,453562,36012,46,21,24,141,489575.27,92.1697315,5.75,3.94,155.61,1.175909032,0,0,1,0,612,75,5.75,1,0,1
35,31055,3242,60,22,25,142,79871.9,86.86842052,8.4,4.34,189.82,2.836358176,0,0,1,0,530,85,8.4,0,0,0
20,453496,36005,44,21,24,141,471119.25,126.6079204,6,3.94,150.91,1.875514938,0,0,0,0,652,95,8.3,1,0,1
17,453475,36004,41,21,24,141,171691.2,98.95394134,6.75,3.94,161.06,2.682496806,0,0,1,0,677,80,6.65,1,0,1
35,30979,3235,60,22,25,142,241175.95,75.45679278,6.125,4.34,189.82,2.836358176,1,0,0,0,687,80,6.125,0,0,0
38,453452,36002,60,19,22,140,95667.87,71.99571501,6,4.24,189.82,2.836358176,0,0,1,0,588,85,6,0,0,0
11,30911,3230,36,22,25,143,695118.03,113.6827005,9.375,4.34,151.48,-3.516567987,0,0,1,0,623,80,6.6,1,0,1
11,30884,3227,36,22,25,143,54010.16,118.9066075,9.25,4.34,151.48,-3.516567987,0,0,1,1,715,85,9.1,1,0,1
18,30846,3222,43,22,25,143,288318.63,100.1327054,3.95,4.34,156.04,2.694110549,0,0,1,0,595,80,3.95,1,0,1
35,30778,3214,60,22,25,142,189728.23,84.37381258,6.5,4.34,189.82,2.836358176,0,1,0,0,632,80,6.5,0,0,0
11,30731,3212,35,22,24,143,141329.94,124.3464932,9.5,4.34,162.09,-2.805844087,1,0,0,0,663,95,8.025,1,0,1
14,453269,35974,42,26,28,147,98111.64,117.24229,7.999,4.64,161,3.02949864,0,0,1,0,598,85,7.999,1,0,1
32,453254,35973,60,26,28,147,104047.95,79.61718873,7.25,4.64,189.82,2.836358176,0,0,1,0,604,78.4,7.25,0,0,0
16,30675,3203,40,22,24,142,252449.71,134.2223116,6.8,4.34,156.21,1.585965512,0,1,0,0,668,100,6.88,1,0,1
11,30644,3199,35,22,24,142,246894.96,102.8004119,5.275,4.34,162.09,-2.805844087,0,1,0,0,632,80,5.275,1,0,1
23,453179,35966,51,26,28,146,133033.66,114.4326373,6,4.64,158.6,1.269044263,0,0,1,0,609,80,7.5,1,0,1
